"country","dest","mean","sd"
"NL","Fresh water",3.35437464956595e-05,1.18369287142357e-05
"NL","Fresh water (MP)",2.47245075546707e-05,1.11158775859202e-05
"NL","Soil",0.00127329464378921,0.000453373250091403
"NL","Soil (MP)",0.000469659223977138,0.000157703237280505
"NL","Subsurface soil (MP)",4.1654803898741e-05,1.96243070852748e-05
"NO","Coastal and ocean water",0.00127289626570947,0.000460912052496299
"NO","Coastal and ocean water (MP)",0.000280443696587635,5.58421616847281e-05
"NO","Fresh water",4.81643243220172e-06,2.09369349457732e-06
"NO","Fresh water (MP)",9.35350244472759e-06,5.31587178569232e-06
"NO","Soil",0.000901004361238959,0.000275795944125426
"NO","Soil (MP)",0.000477266911835715,0.000150349603264681
"NO","Subsurface soil (MP)",4.00676892666557e-05,1.9076786934066e-05
"PL","Coastal and ocean water",2.31540862538776e-05,7.43186722536464e-06
"PL","Coastal and ocean water (MP)",4.61114095573659e-06,1.05560460901932e-06
"PL","Fresh water",4.83951228607119e-05,1.42819781239977e-05
"PL","Fresh water (MP)",1.38396983967088e-05,6.79395941924659e-06
"PL","Soil",0.00249630411294228,0.000813667586435075
"PL","Soil (MP)",0.000511489724347044,0.000162866606733092
