dest,pol,prod,mean,sd,mean_percap,sd_percap
Sludge amended soil (MP),PS,Pre-consumer processes,1.2138738854470281e-4,8.926717780083525e-5,0.012527885030439815,0.009212892326692167
Release,PS,Pre-consumer processes,0.009386629973487123,0.003795142543187796,0.9687548479372793,0.39168080000072203
Incineration,EPS,Pre-consumer processes,2.5283801962498174e-5,1.907658918980445e-5,0.002609435526343304,0.0019688150392558248
Landfill,EPS,Pre-consumer processes,2.6469414489410642e-6,2.00878235674841e-6,2.731797639952319e-4,2.0731803128998298e-4
Sludge amended soil,EPS,Pre-consumer processes,0,0,0,0
Sludge amended soil (MP),EPS,Pre-consumer processes,9.000167721503502e-5,6.706890041677463e-5,0.009288696941375277,0.006921900896071597
Release,EPS,Pre-consumer processes,0.007320895049604409,0.0029647020236595557,0.7555589802278712,0.30597450482461985
Incineration,PVC,Pre-consumer processes,1.6957337113699162e-4,1.2810264430875297e-4,0.017500958899416393,0.01322093851128834
Landfill,PVC,Pre-consumer processes,1.7775014612528433e-5,1.3539632602319055e-5,0.0018344849670947267,0.0013973688916932374
Sludge amended soil,PVC,Pre-consumer processes,0,0,0,0
Sludge amended soil (MP),PVC,Pre-consumer processes,6.029435849683611e-4,4.491059910577803e-4,0.062227287388616256,0.046350352288710886
Release,PVC,Pre-consumer processes,0.04746025536210583,0.01928860224121746,4.898174594742306,1.990696020178953
Incineration,PET,Pre-consumer processes,3.297859638458236e-4,2.6633439766306433e-4,0.034035830980841654,0.027487260032334832
Landfill,PET,Pre-consumer processes,3.476648132060952e-5,2.8202540102617627e-5,0.0035881032298271344,0.0029106662908548113
Sludge amended soil,PET,Pre-consumer processes,0,0,0,0
Sludge amended soil (MP),PET,Pre-consumer processes,0.00118049583377025,9.395765050701637e-4,0.12183404109513865,0.09696976410763332
Release,PET,Pre-consumer processes,0.010098383563317699,0.005884160081370703,1.0422119611539173,0.6072795690218548
Incineration,LDPE,ConsumerFilms,0,0,0,0
Landfill,LDPE,ConsumerFilms,2.885320874316008e-6,4.797207565373031e-6,2.977819081761311e-4,4.950997427876709e-4
