Hoi,Text_LDPE,Text_HDPE,Text_PP,Text_PS,Text_EPS,Text_PVC,Text_PET,Text_Plastic,Text_AllPE,Text_AllPS,Width_LDPE,Width_HDPE,Width_PP,Width_PS,Width_EPS,Width_PVC,Width_PET,Width_Plastic,Width_AllPE,Width_AllPS
Construction to Soil (MP),0.24,2.98,25.73,0,0,0.91,16.34,46.2,3.22,0,1,2,4,0,0,1,4,4,2,0
Construction to UnintendedCDWaste,875.43,29.84,0,0,4703.07,2506.62,0,8114.96,905.27,4703.07,6,4,0,0,8,8,0,8,6,8
Construction to Soil,0,24.17,417.24,0,0,0,542.13,983.55,24.17,0,0,4,6,0,0,0,6,6,4,0
Construction to Indoor air (MP),0,0,0,0,0,101.53,0,101.53,0,0,0,0,0,0,0,6,0,6,0,0
Construction to Air (MP),0,0,0,0,22.68,0,0,22.68,0,22.68,0,0,0,0,4,0,0,4,0,4
Automotive to Waste collection and recycling,11793.86,31261.48,141769.65,5325.8,0,38460.1,26587.26,255198.15,43055.34,5325.8,10,10,10,8,0,10,10,10,10,8
Automotive to Soil,6.88,23.38,109.81,0.15,0,7.77,0.01,147.99,30.26,0.15,2,4,6,1,0,2,1,6,4,1
Automotive to Export,114.45,303.47,1376.32,51.59,0,374.77,257.68,2478.28,417.92,51.59,6,6,8,4,0,6,6,8,6,4
Agriculture to Waste collection and recycling,61017.57,5802.85,27493.59,112.97,0,1097.29,2530.8,98055.07,66820.42,112.97,10,8,10,6,0,8,8,10,10,6
Agriculture to Dumping,79.44,7.41,35.27,0.14,0,1.42,3.27,126.96,86.85,0.14,4,2,4,1,0,2,2,6,4,1
Agriculture to Organic waste collection,1448.1,65.71,648.31,0.55,0,10.69,61.23,2234.58,1513.81,0.55,8,4,6,1,0,4,4,8,8,1
Agriculture to Soil (MP),1155.11,24.05,188.34,0.12,0,8.15,31.88,1407.65,1179.16,0.12,8,4,6,1,0,2,4,8,8,1
Agriculture to Soil,140.05,58.41,33.43,2.39,0,22.22,1.6,258.1,198.46,2.39,6,4,4,2,0,4,2,6,6,2
Hygiene products to Waste collection and recycling,0,2358.87,3248.09,0,0,0,4872.54,10479.5,2358.87,0,0,8,8,0,0,0,8,10,8,0
Hygiene products to Storm water and wastewater,0,1350.13,1426.27,0,0,0,1340.02,4116.43,1350.13,0,0,8,8,0,0,0,8,8,8,0
Hygiene products to Dumping,0,4.59,5.85,0,0,0,7.71,18.14,4.59,0,0,2,2,0,0,0,2,4,2,0
PCCP to Waste collection and recycling,0,1.36,0,0,0,0,0.01,1.37,1.36,0,0,2,1,0,0,0,1,2,2,0
PCCP to Storm water and wastewater (MP),0,25.84,0.06,0,0,0,0.13,26.03,25.84,0,0,4,1,0,0,0,1,4,4,0
Clothing to Waste collection and recycling,0,896.99,21140.7,0,0,0,110497.01,132534.69,896.99,0,0,6,10,0,0,0,10,10,6,0
Clothing to Storm water and wastewater (MP),0,6.98,164.49,0,0,0,859.38,1030.84,6.98,0,0,2,6,0,0,0,6,8,2,0
Clothing to Dumping,0,1.13,26.24,0,0,0,138.29,165.65,1.13,0,0,2,4,0,0,0,6,6,2,0
Clothing to Indoor air (MP),0,2.57,60.73,0,0,0,318.45,381.75,2.57,0,0,2,4,0,0,0,6,6,2,0
Clothing to Air (MP),0,1.08,25.46,0,0,0,132.92,159.46,1.08,0,0,2,4,0,0,0,6,6,2,0
Household textiles to Waste collection and recycling,0,126.13,16542.25,0,0,0,50648.69,67317.07,126.13,0,0,6,10,0,0,0,10,10,6,0
Household textiles to Storm water and wastewater (MP),0,0.08,10.3,0,0,0,31.52,41.9,0.08,0,0,1,4,0,0,0,4,4,1,0
Household textiles to Dumping,0,0.16,20.69,0,0,0,63.1,83.94,0.16,0,0,1,4,0,0,0,4,4,1,0
Household textiles to Indoor air (MP),0,0.22,29.36,0,0,0,89.86,119.44,0.22,0,0,1,4,0,0,0,4,6,1,0
