Hoi,Text_LDPE,Text_HDPE,Text_PP,Text_PS,Text_EPS,Text_PVC,Text_PET,Text_Plastic,Text_AllPE,Text_AllPS,Width_LDPE,Width_HDPE,Width_PP,Width_PS,Width_EPS,Width_PVC,Width_PET,Width_Plastic,Width_AllPE,Width_AllPS
Fishing gear to Fresh water (MP),0.0000116$\pm$0.0000043,0.0000116$\pm$0.0000044,0.00000505$\pm$0.0000019,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0.0000283$\pm$0.0000064,0.0000232$\pm$0.0000061,0$\pm$0,1,1,1,0,0,0,0,1,1,0
Fishing gear to Coastal and ocean water,19.5$\pm$11,19.6$\pm$11,3.36$\pm$0.82,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,42.5$\pm$15,39.1$\pm$15,0$\pm$0,4,4,2,0,0,0,0,4,4,0
Fishing gear to Coastal and ocean water (MP),3.03$\pm$0.83,3.04$\pm$0.85,1.33$\pm$0.37,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,7.41$\pm$1.2,6.07$\pm$1.2,0$\pm$0,2,2,2,0,0,0,0,2,2,0
Waste collection and recycling to Storm water and wastewater (MP),25.7$\pm$12,67.6$\pm$31,267$\pm$120,11.7$\pm$5.5,0.0519$\pm$0.025,83$\pm$39,2$\pm$1,458$\pm$130,93.3$\pm$33,0.0117$\pm$0.0055,4,4,6,4,1,4,2,6,4,4
Waste collection and recycling to Litter,470$\pm$260,1310$\pm$990,704$\pm$460,0$\pm$0,1390$\pm$1100,2650$\pm$2000,161$\pm$120,6680$\pm$2600,1780$\pm$1000,1.39$\pm$1.1,6,8,6,0,8,8,6,8,8,8
Waste collection and recycling to Soil (MP),2.29$\pm$1.2,5.01$\pm$2.8,17.9$\pm$11,0.933$\pm$0.52,0.178$\pm$0.18,6.26$\pm$3.6,1.05$\pm$0.49,33.6$\pm$12,7.3$\pm$3.1,0.00111$\pm$0.00055,2,2,4,1,1,2,2,4,2,2
Waste collection and recycling to Soil,9.36$\pm$4.5,10.7$\pm$5.5,17.2$\pm$8.4,4.75$\pm$2.4,1.02$\pm$0.51,3.85$\pm$2,13.8$\pm$6.4,60.6$\pm$13,20$\pm$7.2,0.00576$\pm$0.0025,2,4,4,2,2,2,4,4,4,2
Waste collection and recycling to Air (MP),1.6$\pm$1.1,4.12$\pm$2.8,16.9$\pm$11,0.72$\pm$0.49,0$\pm$0,5.22$\pm$3.6,0.000659$\pm$0.00045,28.5$\pm$12,5.72$\pm$3,0.00072$\pm$0.00049,2,2,4,1,0,2,1,4,2,1
Waste collection and recycling to Landfill,48600$\pm$17000,67300$\pm$21000,96700$\pm$28000,25300$\pm$8200,4940$\pm$1700,20000$\pm$7000,65000$\pm$21000,328000$\pm$45000,116000$\pm$27000,30.2$\pm$8.4,10,10,10,10,8,10,10,10,10,10
Waste collection and recycling to Reuse,10900$\pm$4300,12200$\pm$4100,19300$\pm$6900,2810$\pm$1500,2160$\pm$1500,12900$\pm$6400,20900$\pm$6000,81100$\pm$13000,23100$\pm$5900,4.97$\pm$2.1,10,10,10,8,8,10,10,10,10,8
Waste collection and recycling to End-of-life,60900$\pm$18000,82900$\pm$23000,123000$\pm$31000,27900$\pm$8700,50700$\pm$19000,113000$\pm$37000,71300$\pm$23000,530000$\pm$64000,144000$\pm$29000,78.6$\pm$21,10,10,10,10,10,10,10,10,10,10
Storm water and wastewater to Waste collection and recycling,5.19$\pm$5.5,117$\pm$99,122$\pm$100,1.43$\pm$1.5,0.453$\pm$0.51,0.355$\pm$0.41,119$\pm$100,366$\pm$190,122$\pm$99,0.00188$\pm$0.0016,2,6,6,2,1,1,6,6,6,2
Storm water and wastewater to Fresh water,15.7$\pm$14,18$\pm$14,19$\pm$14,4.31$\pm$3.7,1.37$\pm$1.3,1$\pm$1,29.9$\pm$27,89.4$\pm$36,33.7$\pm$20,0.00568$\pm$0.0039,4,4,4,2,2,2,4,4,4,2
Storm water and wastewater to Landfill,0.19$\pm$0.27,6.49$\pm$6.3,6.65$\pm$6.3,0.0514$\pm$0.07,0.0163$\pm$0.024,0.0125$\pm$0.018,6.32$\pm$6.1,19.7$\pm$11,6.68$\pm$6.3,0.0000677$\pm$0.000074,1,2,2,1,1,1,2,4,2,1
Storm water and wastewater to Sludge amended soil,2.76$\pm$3.7,93.7$\pm$83,96.8$\pm$85,0.75$\pm$0.98,0.238$\pm$0.34,0.181$\pm$0.25,91.9$\pm$84,286$\pm$150,96.4$\pm$83,0.000988$\pm$0.001,2,4,4,1,1,1,4,6,4,1
Storm water and wastewater (MP) to Soil (MP),4.75$\pm$2.7,12.1$\pm$7.3,45.2$\pm$30,1.84$\pm$1.2,0.0419$\pm$0.023,15.4$\pm$9.5,30.1$\pm$18,109$\pm$37,16.9$\pm$7.8,0.00189$\pm$0.0012,2,4,4,2,1,4,4,6,4,2
Storm water and wastewater (MP) to Fresh water (MP),1.17$\pm$0.66,2.77$\pm$1.6,9.26$\pm$6.4,0.395$\pm$0.26,0.0149$\pm$0.0087,7.33$\pm$3.5,6.12$\pm$4,27.1$\pm$8.5,3.93$\pm$1.7,0.000409$\pm$0.00026,2,2,2,1,1,2,2,4,2,1
Storm water and wastewater (MP) to Coastal and ocean water (MP),0.389$\pm$0.88,1.03$\pm$2.3,4.25$\pm$9.4,0.167$\pm$0.38,0.00215$\pm$0.0053,1.47$\pm$3.4,2.9$\pm$6.4,10.2$\pm$12,1.42$\pm$2.5,0.000169$\pm$0.00038,1,2,2,1,1,2,2,4,2,1
Storm water and wastewater (MP) to Landfill,1.43$\pm$0.75,3.97$\pm$2,16.2$\pm$7.9,0.633$\pm$0.34,0.00756$\pm$0.0046,5.36$\pm$2.6,10.7$\pm$4.7,38.3$\pm$9.8,5.4$\pm$2.1,0.00064$\pm$0.00034,2,2,4,1,1,2,4,4,2,1
Storm water and wastewater (MP) to Sludge amended soil (MP),20.8$\pm$9.4,57.6$\pm$24,235$\pm$98,9.22$\pm$4.3,0.11$\pm$0.06,77.8$\pm$31,155$\pm$55,555$\pm$120,78.4$\pm$26,0.00933$\pm$0.0043,4,4,6,2,1,4,6,6,4,2
On-the-go consumption to Waste collection and recycling,1750$\pm$1100,3270$\pm$1800,6400$\pm$3500,978$\pm$550,0$\pm$0,770$\pm$420,17300$\pm$10000,30400$\pm$11000,5020$\pm$2100,0.978$\pm$0.55,8,8,8,6,0,6,10,10,8,6
On-the-go consumption to Litter,302$\pm$220,563$\pm$360,1100$\pm$730,167$\pm$110,0$\pm$0,133$\pm$85,2970$\pm$2100,5230$\pm$2200,864$\pm$420,0.167$\pm$0.11,6,6,8,6,0,6,8,8,6,6
Litter to Waste collection and recycling,1580$\pm$930,2180$\pm$1100,2080$\pm$980,390$\pm$230,890$\pm$700,1620$\pm$1300,3050$\pm$1900,11800$\pm$3000,3760$\pm$1400,1.28$\pm$0.74,8,8,8,6,6,8,8,10,8,8
Litter to Storm water and wastewater,23.9$\pm$21,25.1$\pm$21,26.6$\pm$21,6.53$\pm$5.6,2.07$\pm$2,1.62$\pm$1.5,43.2$\pm$40,129$\pm$54,48.9$\pm$30,0.00861$\pm$0.0059,4,4,4,2,2,2,4,6,4,2
Litter to Soil,332$\pm$200,754$\pm$580,630$\pm$380,62.3$\pm$38,609$\pm$580,1210$\pm$1100,794$\pm$620,4390$\pm$1600,1090$\pm$610,0.671$\pm$0.58,6,6,6,4,6,8,6,8,8,6
Litter to Fresh water,0.441$\pm$0.38,0.476$\pm$0.38,0.534$\pm$0.39,0.126$\pm$0.098,0.0361$\pm$0.034,0.0382$\pm$0.03,0.891$\pm$0.75,3$\pm$1,0.917$\pm$0.54,0.000162$\pm$0.0001,1,1,1,1,1,1,1,2,1,1
Litter to Coastal and ocean water,2.25$\pm$1.9,2.47$\pm$1.9,2.89$\pm$2,0.662$\pm$0.5,0.179$\pm$0.17,0.223$\pm$0.16,5.13$\pm$4.1,13.8$\pm$5.3,4.72$\pm$2.7,0.000842$\pm$0.00052,2,2,2,1,1,1,2,4,2,1
