Hoi,Text_LDPE,Text_HDPE,Text_PP,Text_PS,Text_EPS,Text_PVC,Text_PET,Text_Plastic,Text_AllPE,Text_AllPS,Width_LDPE,Width_HDPE,Width_PP,Width_PS,Width_EPS,Width_PVC,Width_PET,Width_Plastic,Width_AllPE,Width_AllPS
Total to Soil (MP),31.06,3.95,16.16,0.89,0.92,7.41,13.24,73.63,35.01,1.81,4,2,4,1,1,2,4,4,4,2
Total to Fresh water (MP),0.1,0.29,0.97,0.04,0.01,0.63,0.91,2.95,0.39,0.05,1,1,1,1,1,1,1,2,1,1
Total to Soil,20.04,35.19,47.04,4.7,21.87,43.14,65.5,237.48,55.24,26.56,4,4,4,2,4,4,4,6,4,4
Total to Fresh water,0.48,0.84,0.98,0.14,0.04,0.05,1.58,4.12,1.32,0.18,1,1,1,1,1,1,2,2,2,1
Total to Coastal and ocean water,0.03,0.04,0.03,0.01,0.01,0,0.06,0.19,0.07,0.02,1,1,1,1,1,1,1,1,1,1
Total to Coastal and ocean water (MP),0.01,0.03,0.12,0.01,0.01,0.08,0.18,0.43,0.04,0.02,1,1,1,1,1,1,1,1,1,1
Total to Landfill,5799.42,8169.57,12662.22,3256.85,540.37,2631.91,7095.7,40156.04,13968.99,3797.22,8,8,10,8,6,8,8,10,10,8
External to Import,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
External to Production,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
External to Pre-consumer processes,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
External to Consumer packaging,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
External to Non-consumer packaging,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
External to Construction,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1
External to Automotive,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1
