Hoi,Text_LDPE,Text_HDPE,Text_PP,Text_PS,Text_EPS,Text_PVC,Text_PET,Text_Plastic,Text_AllPE,Text_AllPS,Width_LDPE,Width_HDPE,Width_PP,Width_PS,Width_EPS,Width_PVC,Width_PET,Width_Plastic,Width_AllPE,Width_AllPS
Agriculture to Waste collection and recycling,20038.7,1960.69,9064.23,37.61,0,362.97,833.98,32298.17,21999.39,37.61,10,8,8,4,0,6,6,10,10,4
Agriculture to Dumping,10.56,1.01,4.74,0.02,0,0.19,0.43,16.95,11.57,0.02,4,2,2,1,0,1,1,4,4,1
Agriculture to Organic waste collection,631.8,30.6,284.44,0.24,0,4.68,26.73,978.49,662.4,0.24,6,4,6,1,0,2,4,6,6,1
Agriculture to Soil (MP),383.16,8.61,62.66,0.04,0,2.69,10.58,467.74,391.77,0.04,6,2,4,1,0,2,4,6,6,1
Agriculture to Soil,46.01,19.29,11.15,0.79,0,7.29,0.53,85.06,65.29,0.79,4,4,4,1,0,2,1,4,4,1
Hygiene products to Waste collection and recycling,0,615.68,852.35,0,0,0,1299.39,2767.42,615.68,0,0,6,6,0,0,0,8,8,6,0
Hygiene products to Storm water and wastewater,0,350.31,370.11,0,0,0,342.74,1063.16,350.31,0,0,6,6,0,0,0,6,8,6,0
Hygiene products to Dumping,0,0.48,0.61,0,0,0,0.82,1.91,0.48,0,0,1,1,0,0,0,1,2,1,0
PCCP to Waste collection and recycling,0,0.45,0,0,0,0,0,0.45,0.45,0,0,1,1,0,0,0,1,1,1,0
PCCP to Storm water and wastewater (MP),0,8.46,0.02,0,0,0,0.04,8.53,8.46,0,0,2,1,0,0,0,1,2,2,0
Clothing to Waste collection and recycling,0,322.81,7017.41,0,0,0,36736.7,44076.93,322.81,0,0,6,8,0,0,0,10,10,6,0
Clothing to Storm water and wastewater (MP),0,2.51,54.52,0,0,0,285.47,342.49,2.51,0,0,2,4,0,0,0,6,6,2,0
Clothing to Dumping,0,0.16,3.51,0,0,0,18.38,22.05,0.16,0,0,1,2,0,0,0,4,4,1,0
Clothing to Indoor air (MP),0,0.92,20.12,0,0,0,105.65,126.69,0.92,0,0,1,4,0,0,0,6,6,1,0
Clothing to Air (MP),0,0.38,8.38,0,0,0,44.04,52.81,0.38,0,0,1,2,0,0,0,4,4,1,0
