Hoi,Text_LDPE,Text_HDPE,Text_PP,Text_PS,Text_EPS,Text_PVC,Text_PET,Text_Plastic,Text_AllPE,Text_AllPS,Width_LDPE,Width_HDPE,Width_PP,Width_PS,Width_EPS,Width_PVC,Width_PET,Width_Plastic,Width_AllPE,Width_AllPS
Non-consumer packaging to Litter,61.16,56.16,43.67,13.58,6.05,0.36,36.75,217.74,117.32,19.63,4,4,4,4,2,1,4,6,6,4
Non-consumer packaging to Dumping,13.73,12.68,9.83,3.05,1.37,0.08,8.13,48.86,26.41,4.41,4,4,2,2,2,1,2,4,4,2
Construction to Waste collection and recycling,2013.26,5552.48,2999.13,0,6087.78,11306.94,711.44,28671.03,7565.74,6087.78,8,8,8,0,8,10,6,10,8,8
Construction to Soil (MP),0.01,0.09,0.71,0,0,0.02,0.45,1.28,0.09,0,1,1,1,0,0,1,1,2,1,0
Construction to UnintendedCDWaste,15.28,0.52,0,0,82.91,44.24,0,142.96,15.8,82.91,4,1,0,0,4,4,0,6,4,4
Construction to Soil,0,0.48,7.41,0,0,0,9.76,17.65,0.48,0,0,1,2,0,0,0,2,4,1,0
Construction to Indoor air (MP),0,0,0,0,0,2.76,0,2.76,0,0,0,0,0,0,0,2,0,2,0,0
Construction to Air (MP),0,0,0,0,0.62,0,0,0.62,0,0.62,0,0,0,0,1,0,0,1,0,1
Automotive to Waste collection and recycling,310.66,821.45,3761.88,139.75,0,1017.23,704.53,6755.49,1132.11,139.75,6,6,8,6,0,8,6,8,8,6
Automotive to Soil,0.19,0.63,3,0,0,0.21,0,4.04,0.82,0,1,1,2,1,0,1,1,2,1,1
Automotive to Export,13.46,35.46,162.94,6.05,0,44,30.48,292.38,48.92,6.05,4,4,6,2,0,4,4,6,4,2
Agriculture to Waste collection and recycling,1683.67,164.48,759.27,3.08,0,29.89,70.32,2710.71,1848.15,3.08,8,6,6,2,0,4,4,8,8,2
Agriculture to Dumping,5.2,0.5,2.32,0.01,0,0.09,0.22,8.34,5.7,0.01,2,1,2,1,0,1,1,2,2,1
Agriculture to Organic waste collection,9.05,0.45,4.07,0,0,0.07,0.38,14.01,9.49,0,2,1,2,1,0,1,1,4,2,1
Agriculture to Soil (MP),31.32,0.72,5.16,0,0,0.22,0.86,38.3,32.05,0,4,1,2,1,0,1,1,4,4,1
Agriculture to Soil,3.8,1.59,0.91,0.07,0,0.6,0.04,7,5.38,0.07,2,2,1,1,0,1,1,2,2,1
Hygiene products to Waste collection and recycling,0,45.84,63.07,0,0,0,98.73,207.65,45.84,0,0,4,4,0,0,0,4,6,4,0
Hygiene products to Storm water and wastewater,0,25.92,27.88,0,0,0,26.32,80.12,25.92,0,0,4,4,0,0,0,4,4,4,0
Hygiene products to Dumping,0,0.22,0.27,0,0,0,0.38,0.87,0.22,0,0,1,1,0,0,0,1,1,1,0
PCCP to Waste collection and recycling,0,0.04,0,0,0,0,0,0.04,0.04,0,0,1,1,0,0,0,1,1,1,0
PCCP to Storm water and wastewater (MP),0,0.69,0,0,0,0,0,0.7,0.69,0,0,1,1,0,0,0,1,1,1,0
Clothing to Waste collection and recycling,0,27.51,574.14,0,0,0,3017.72,3619.38,27.51,0,0,4,6,0,0,0,8,8,4,0
Clothing to Storm water and wastewater (MP),0,0.21,4.47,0,0,0,23.5,28.19,0.21,0,0,1,2,0,0,0,4,4,1,0
Clothing to Dumping,0,0.08,1.73,0,0,0,9.09,10.9,0.08,0,0,1,2,0,0,0,2,4,1,0
Clothing to Indoor air (MP),0,0.08,1.66,0,0,0,8.66,10.4,0.08,0,0,1,2,0,0,0,2,4,1,0
Clothing to Air (MP),0,0.03,0.69,0,0,0,3.62,4.34,0.03,0,0,1,1,0,0,0,2,2,1,0
Household textiles to Waste collection and recycling,0,3.81,448.24,0,0,0,1375.78,1827.82,3.81,0,0,2,6,0,0,0,8,8,2,0
Household textiles to Storm water and wastewater (MP),0,0,0.28,0,0,0,0.86,1.14,0,0,0,1,1,0,0,0,1,2,1,0
Household textiles to Dumping,0,0.01,1.34,0,0,0,4.16,5.51,0.01,0,0,1,2,0,0,0,2,2,1,0
Household textiles to Indoor air (MP),0,0.01,0.8,0,0,0,2.45,3.25,0.01,0,0,1,1,0,0,0,2,2,1,0
Household textiles to Air (MP),0,0,0.04,0,0,0,0.12,0.16,0,0,0,1,1,0,0,0,1,1,1,0
Other products to Waste collection and recycling,2926.06,2912.89,8182.58,3340.82,238.29,3865.18,952.12,22417.94,5838.95,3579.11,8,8,8,8,6,8,6,10,8,8
Other products to Storm water and wastewater (MP),0,0,0,0,0,2.29,0,2.29,0,0,0,0,0,0,0,2,0,2,0,0
