Hoi,Text_LDPE,Text_HDPE,Text_PP,Text_PS,Text_EPS,Text_PVC,Text_PET,Text_Plastic,Text_AllPE,Text_AllPS,Width_LDPE,Width_HDPE,Width_PP,Width_PS,Width_EPS,Width_PVC,Width_PET,Width_Plastic,Width_AllPE,Width_AllPS
Construction to Soil,0,23.39,401.6,0,0,0,536.76,961.75,23.39,0,0,4,6,0,0,0,6,6,4,0
Construction to Indoor air (MP),0,0,0,0,0,58.25,0,58.25,0,0,0,0,0,0,0,4,0,4,0,0
Construction to Air (MP),0,0,0,0,13,0,0,13,0,13,0,0,0,0,4,0,0,4,0,4
Automotive to Waste collection and recycling,6786.78,17927.4,80989.34,3049.69,0,21889.51,15136.59,145779.32,24714.19,3049.69,8,10,10,8,0,10,10,10,10,8
Automotive to Soil,3.94,13.45,63.01,0.08,0,4.4,0,84.88,17.39,0.08,2,4,4,1,0,2,1,4,4,1
Automotive to Export,55.44,146.09,659.21,24.92,0,179.36,123.26,1188.27,201.53,24.92,4,6,6,4,0,6,6,8,6,4
Agriculture to Waste collection and recycling,34630.43,3294.9,15472.7,64.87,0,624.5,1430.9,55518.3,37925.33,64.87,10,8,10,4,0,6,8,10,10,4
Agriculture to Dumping,45.75,4.28,20.24,0.08,0,0.82,1.89,73.08,50.03,0.08,4,2,4,1,0,1,2,4,4,1
Agriculture to Organic waste collection,1004.41,45.4,447.28,0.38,0,7.39,42.04,1546.9,1049.8,0.38,8,4,6,1,0,2,4,8,8,1
Agriculture to Soil (MP),661.31,13.46,106.96,0.07,0,4.63,17.88,804.31,674.77,0.07,6,4,6,1,0,2,4,6,6,1
Agriculture to Soil,79.91,33.27,19.05,1.38,0,12.72,0.91,147.23,113.18,1.38,4,4,4,2,0,4,1,6,6,2
Hygiene products to Waste collection and recycling,0,1357.68,1860.95,0,0,0,2582.93,5801.55,1357.68,0,0,8,8,0,0,0,8,8,8,0
Hygiene products to Storm water and wastewater,0,771.75,821.12,0,0,0,757.31,2350.17,771.75,0,0,6,6,0,0,0,6,8,6,0
Hygiene products to Dumping,0,2.69,3.39,0,0,0,4.24,10.31,2.69,0,0,2,2,0,0,0,2,4,2,0
PCCP to Waste collection and recycling,0,0.78,0,0,0,0,0,0.78,0.78,0,0,1,1,0,0,0,1,1,1,0
PCCP to Storm water and wastewater (MP),0,14.75,0.03,0,0,0,0.08,14.86,14.75,0,0,4,1,0,0,0,1,4,4,0
Clothing to Waste collection and recycling,0,513.39,12038.21,0,0,0,62713.41,75265.01,513.39,0,0,6,10,0,0,0,10,10,6,0
Clothing to Storm water and wastewater (MP),0,3.99,93.63,0,0,0,487.63,585.25,3.99,0,0,2,4,0,0,0,6,6,2,0
Clothing to Dumping,0,0.65,15.28,0,0,0,79.04,94.97,0.65,0,0,1,4,0,0,0,4,4,1,0
Clothing to Indoor air (MP),0,1.47,34.58,0,0,0,180.24,216.29,1.47,0,0,2,4,0,0,0,6,6,2,0
Clothing to Air (MP),0,0.61,14.43,0,0,0,75.01,90.06,0.61,0,0,1,4,0,0,0,4,4,1,0
Household textiles to Waste collection and recycling,0,71.63,9442.84,0,0,0,28806.49,38320.96,71.63,0,0,4,8,0,0,0,10,10,4,0
Household textiles to Storm water and wastewater (MP),0,0.04,5.88,0,0,0,17.93,23.85,0.04,0,0,1,2,0,0,0,4,4,1,0
Household textiles to Dumping,0,0.09,11.94,0,0,0,36.41,48.44,0.09,0,0,1,4,0,0,0,4,4,1,0
Household textiles to Indoor air (MP),0,0.13,16.69,0,0,0,51.11,67.93,0.13,0,0,1,4,0,0,0,4,4,1,0
Household textiles to Air (MP),0,0.01,0.84,0,0,0,2.55,3.4,0.01,0,0,1,1,0,0,0,2,2,1,0
Other products to Waste collection and recycling,61908.62,61599.73,171609.08,70084.75,5004.16,81163.5,19096.16,470466,123508.35,75088.91,10,10,10,10,8,10,10,10,10,10
Other products to Storm water and wastewater (MP),0,0,0,0,0,47.48,0,47.48,0,0,0,0,0,0,0,4,0,4,0,0
