Hoi,Text_LDPE,Text_HDPE,Text_PP,Text_PS,Text_EPS,Text_PVC,Text_PET,Text_Plastic,Text_AllPE,Text_AllPS,Width_LDPE,Width_HDPE,Width_PP,Width_PS,Width_EPS,Width_PVC,Width_PET,Width_Plastic,Width_AllPE,Width_AllPS
Air to Soil (MP),0.15,0.4,2.26,0.19,0.52,2.64,6.5,12.67,0.55,0.71,1,1,2,1,1,2,2,4,1,1
Air to Fresh water (MP),0,0,0.03,0,0.01,0.03,0.08,0.16,0.01,0.01,1,1,1,1,1,1,1,1,1,1
Air to Coastal and ocean water (MP),0.08,0.22,1.24,0.11,0.29,1.46,3.59,6.99,0.3,0.4,1,1,2,1,1,2,2,2,1,1
Organic waste collection to Compost,0.29,0.17,0.39,0.05,0.01,0.04,0.16,1.11,0.47,0.05,1,1,1,1,1,1,1,2,1,1
Organic waste collection to Compost (MP),0.25,0.15,0.33,0.04,0.01,0.03,0.13,0.94,0.4,0.04,1,1,1,1,1,1,1,1,1,1
Organic waste collection to End-of-life,46.1,26.91,61.05,7.27,0.97,6.15,24.71,173.16,73.01,8.24,4,4,4,2,1,2,4,6,4,2
Compost to Soil,0.46,8.49,9.45,0.09,0.02,0.05,8.61,27.17,8.95,0.11,1,2,2,1,1,1,2,4,2,1
Compost (MP) to Soil (MP),0.65,1.42,5.85,0.23,0.01,1.94,7.78,17.88,2.07,0.24,1,2,2,1,1,2,2,4,2,1
Total to Soil (MP),41.07,4.55,20.67,0.97,0.94,8.96,21.8,98.94,45.62,1.9,4,2,4,1,1,2,4,4,4,2
Total to Fresh water (MP),0.11,0.36,1.48,0.05,0.01,0.77,2.07,4.86,0.48,0.06,1,1,2,1,1,1,2,2,1,1
Total to Soil,49.4,103.23,116.66,10.87,69.87,134.75,144.2,628.99,152.63,80.74,4,6,6,4,4,6,6,6,6,4
Total to Fresh water,0.97,1.58,1.8,0.27,0.1,0.08,2.6,7.4,2.55,0.37,1,2,2,1,1,1,2,2,2,1
Total to Coastal and ocean water,9.34,9.43,2.44,0.21,1.27,0.08,1.8,24.56,18.77,1.47,2,2,2,1,2,1,2,4,4,2
Total to Coastal and ocean water (MP),1.43,1.59,1.84,0.11,0.29,1.65,3.61,10.52,3.03,0.4,2,2,2,1,1,2,2,4,2,1
Total to Landfill,13589.54,20180.51,26944.92,6833.45,1317.37,5253.17,17967.61,92086.57,33770.05,8150.82,10,10,10,8,8,8,10,10,10,8
